"","LUAD16T","LUAD18T","LUAD1T","LUAD23T","PDO1","PDO2","PDO4","PDO5","PDO6","PDO23_MDO1_DIAPH","PDO23_MDO1_Liver","PDO23_MDO2_Brain","PDO6_MDO_Brain","PDO23_MDO3_GB"
"RP5-884M6.1",0,0.787674999324775,0.411464790977895,1.85521397261288,0,0.0841902626779583,0,0,2.29273280281512,0.926646780659146,1.48369389823961,0.233103096318009,3.90849940626616,0
"RP13-39P12.3",0.111127408379756,0.293253230454637,0.481343008956983,0.201135845096346,0.852258954602379,1.05773890440819,1.90151506844512,0.931593904246507,0.889931888529638,0,0,0,0.806090163404083,0
"WEE2-AS1",0.566017873131747,1.35205696362634,0.547992402258783,1.48297065335817,1.59135086042679,1.60556435420811,1.00071766274786,0.498196142841656,0.68647724220367,0.88032967830755,1.22320375867463,1.26476612819935,1.46941854084653,0.793420575114815
"MRPL45P2",2.17733273620744,1.51262749772371,1.08550679526943,1.61213660527733,1.65422223145362,1.39094257431526,2.36105148632541,1.61458363916149,0.93660857135421,2.23986380735164,2.04659046449289,2.71217242407986,1.4335258215997,2.12849894163696
"RP11-206L10.11",2.99390234183174,3.36688868526376,2.97539891170548,2.55141768584231,3.23094184904313,3.55539551404425,3.060156536829,3.29665612941192,4.25992030720624,2.52217910917425,3.41285150521682,2.87045772756043,4.43861839629497,2.49658157037252
"RP11-110G21.1",1.66081107471231,1.57459305280736,0.944183404473031,2.05021082932529,1.65422223145362,1.25225173710735,1.52030871938779,1.10758743332242,1.30008720126093,1.60498833427215,1.37368083085483,1.78870427073995,2.20359200392877,1.99334618262656
"RP11-567G24.1",0,0,0,0.742621893644508,0,0,0,0,0,1.35697656108602,1.34481489585398,1.36638816597523,0,1.41244128817243
"EEF1DP1",0,0,0,0.71000795223612,0,0.0841902626779583,0.0931991317607424,0.220303414840357,0.0853361371976125,1.01504537503385,1.01909745884322,1.29944160432591,0,1.18322823237317
"UBAC2-AS1",1.18976197132099,0.8289395549568,1.40608908448852,3.24640434367686,0.852258954602379,0.56631896064778,0.794156398860834,1.40587568000947,1.64741655967594,3.34036874417577,2.97793191241166,2.57737863316475,2.38367095912053,2.48403182680851
"RASA4CP",2.63335589622844,2.8651600195609,3.84794107243355,0.80571793756088,2.49329416200533,2.56744602695702,2.22352001685503,4.34358495272581,2.87523548253281,2.3114310712471,1.28529034055559,1.63427905335606,2.16032741043362,1.56322829755748
"RP11-159C21.4",0.111127408379756,0,0,2.0105874351044,0.264634149728729,0,0.18074113958517,0.11435274365209,0,1.45504370161753,1.45696706753193,1.36638816597523,0,1.53916632192878
"OR2A9P",0.214303737578328,1.93735466706574,1.47622192604372,0,0.620007946788319,0.44419578232728,0.794156398860834,0.498196142841656,2.46183832983897,0.238995363840667,0,0.159508906926231,2.30639634708612,0.197407202241345
"AC133528.2",0.971488945833154,0.0356865272215427,1.03992005356155,1.44383764374999,0.90491635121605,1.13871722757863,0.0931991317607424,0.731108736368223,0.449544909986982,2.14510367511676,1.53570651233528,1.86013040820089,0.806090163404083,2.7376687649759
"RP11-697E2.7",2.41247933963537,1.91836268516012,1.81075980981501,1.73068251333337,3.26155162810465,3.40800700661374,3.53736422092083,3.43512514116747,4.28268261538266,2.36286895397532,1.87550164990823,1.43036542906033,5.28923504778391,2.2813744726
"RP11-313P13.3",0.214303737578328,1.27949262141631,0.338028909902841,0.458390116162765,0.181701660739153,0.56631896064778,0.485836963882074,0.411379750449019,1.02566198272734,1.13824894568437,0.737533578208407,0.664058973923471,0.626989737246253,0.665886729481227
"RP1-20N2.6",0.310591196650627,0.0705115785611209,0.0922170564269868,0.71000795223612,1.65422223145362,1.17756331678237,1.26387164433913,0.657571403884624,0.841694398364964,0,0,0.0819578074275928,0.561982863832617,0.134558978705204
"AC091729.9",2.45523610190313,1.69106936230157,2.47365455161933,1.20728506809762,2.36760821382901,2.2587699021043,1.48634947086344,1.9889988142841,1.1497133397636,1.01504537503385,0.645847245374623,0.862628451169248,1.69839609500678,1.24403495171939
"HSPA8P8",0,0,0,0.534867683228122,0,0,0.0931991317607424,0,0,1.32274803783638,1.61037001160884,1.29944160432591,0,0.752149387382662
"RP11-20J15.3",1.02923038919297,0.888704392496253,0.17889207320421,0.0529733492235183,1.49158751760933,0.88072165327103,0,0,0.0853361371976125,0,0,0,0.184070550463909,0
"RPL41",9.94726592690288,10.2063697206,10.0510404803661,9.17581330648971,9.61553301582476,9.51231290655397,9.64396628702731,9.88342597923626,9.01367129192689,8.29745223065355,8.40437273053609,8.4933420886841,9.50015418820712,8.56894497210203
"VIM-AS1",3.11884246231668,3.14795293397519,2.63565258651022,1.94202975939123,1.09820241595769,1.63377540401715,2.04839364447394,0.11435274365209,0.242211890442732,3.21534394836317,3.28951926648317,2.87045772756043,0.184070550463909,3.03300941667611
"ACTG1P2",0,0,0,0.104070300509232,0,0,0,0,0,1.09833880655409,1.22320375867463,0.766757354362589,0,1.05334009697331
"EIF4A1P10",0,0.104515767731617,0.338028909902841,2.42650372344862,0.181701660739153,0.163737218990037,0.552997758808423,0.411379750449019,0.242211890442732,3.35737675104144,3.41285150521682,3.94841391058393,0.493908040916376,3.74052653358936
"RPS7P4",0,0,0,0.201135845096346,0,0,0,0,0,0.78298066729019,0.692418646890713,0.908276139753283,0,1.11974542574889
"TRAC",6.78106996510932,5.23227696012988,6.01562374918091,6.01804920722036,0,0.379025237951983,0,0.867811752296705,0,0,0.645847245374623,0.553485856539404,0.0949689349863333,0.315442144422681
"GS1-124K5.11",2.79188147351219,2.48107712567312,2.32953510747645,2.06318042907163,3.13501155652456,3.03757717606659,3.40729201490429,2.33398894551288,2.49340462474861,2.41253583154961,3.24334436144869,2.79955378569243,3.2894613364928,1.67786300974197
"ADAM1A",1.50673121452243,1.69106936230157,1.83765151414309,1.66413910552413,2.36760821382901,2.18442699255153,2.46932457836597,0.801078806035642,2.0805041199038,2.2580911985274,1.81364544441539,2.07551180649864,2.11572514835446,2.37949870073307
"RP11-561C5.4",4.1021988672814,5.52607133281332,2.79506862290797,0.418575284394474,4.44208962280459,4.1752285668346,4.45642275374189,3.75016504713498,2.8990015035662,3.17753800828356,2.46395277731504,2.81161575369361,2.43902643057892,2.83969817176473
"ORM1",1.37930976494915,2.32398053252489,3.25019104103539,0.292080411872763,0.417436450404331,1.32326311295957,0,0,0.314684473678615,0.378827041077632,0,0.233103096318009,2.09289603272922,0
"KRT8P12",2.27603597431816,1.9278899277602,2.27154884483741,2.95086758489923,1.88143683732124,2.14576776868959,1.55348695816851,1.05127512736504,1.95007284783778,2.91574970211227,2.93983391805004,1.99317631570362,1.92209842147554,2.89762269629564
"AC046143.3",0.111127408379756,0.679034348825582,1.08550679526943,2.17494089722525,0.343057352302592,0.23912638809339,1.90151506844512,1.36024986920997,0.630791371103574,0.623409594946634,1.40198051754148,0.766757354362589,0.184070550463909,0.910590438553859
"RP5-857K21.7",0.971488945833154,2.03756378928547,2.12643189445195,0.83626044090267,1.65422223145362,1.17756331678237,1.84903341596789,1.26442703649958,0.841694398364964,5.02102612841874,4.51847172083518,5.1373093190672,1.57203101726148,5.24239135192134
"ACTG1P9",0,0,0,0.153419248706515,0,0,0,0,0,1.05729312151973,1.28529034055559,0.862628451169248,0,1.01895490297561
"AC018633.4",0,0.701426831457318,0.547992402258783,0.607494434707688,0.0937095162488722,0.56631896064778,0.34133913513705,0.220303414840357,0.512524566880252,0.678584424063416,0.781280382529336,1.29944160432591,0.267987837756502,1.01895490297561
